,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,date,error
29917,2019,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,43,0,17,0,26,10,0,25.0,2019-04-01,Fine
29918,2019,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,26,25,11,0,40,12,0,0.0,2019-05-01,Fine
29919,2019,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,40,0,27,0,13,18,0,50.0,2019-06-01,Fine
29920,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,13,50,34,0,29,24,0,25.0,2019-07-01,Fine
29921,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,29,25,8,0,46,23,0,0.0,2019-08-01,Fine
29922,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27133,46,0,33,0,13,25,0,50.0,2019-09-01,Fine
29923,2016,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,8,0,0,0,8,0,0,0.0,2016-03-01,Fine
29924,2016,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,8,0,8,0,0,4,0,0.0,2016-04-01,Fine
29925,2016,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,0,0,0,0,0,3,0,0.0,2016-05-01,Fine
29926,2016,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,0,0,0,0,0,3,0,5.0,2016-06-01,Fine
29927,2016,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,0,50,0,0,50,0,0,0.0,2016-08-01,Fine
29928,2016,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,50,0,10,0,40,3,0,0.0,2016-09-01,Fine
29929,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,40,0,0,0,40,3,0,0.0,2016-10-01,Fine
29930,2016,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,40,0,0,0,40,3,0,0.0,2016-11-01,Fine
29931,2016,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,40,0,5,0,35,2,0,0.0,2016-12-01,Fine
29932,2017,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,35,0,0,0,35,2,0,0.0,2017-01-01,Fine
29933,2017,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,35,0,8,0,27,4,0,0.0,2017-02-01,Fine
29934,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,27,0,0,0,27,3,0,0.0,2017-03-01,Fine
29935,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,27,0,0,0,27,3,0,0.0,2017-04-01,Fine
29936,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,27,0,2,0,25,1,0,0.0,2017-05-01,Fine
29937,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,25,0,19,0,6,7,0,30.0,2017-06-01,Fine
29938,2017,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,6,30,0,0,36,7,0,0.0,2017-07-01,Fine
29939,2017,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,36,0,0,0,36,6,0,0.0,2017-08-01,Fine
29940,2017,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,36,0,0,0,36,0,0,0.0,2017-09-01,Fine
29941,2017,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,36,0,20,0,16,7,0,30.0,2017-10-01,Fine
29942,2017,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,16,0,3,0,13,8,0,10.0,2017-11-01,Fine
29943,2017,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,13,10,10,0,13,11,0,10.0,2017-12-01,Fine
29944,2018,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,13,0,0,0,13,4,0,0.0,2018-01-01,Fine
29945,2018,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,13,10,5,0,18,5,0,0.0,2018-02-01,Fine
29946,2018,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,18,0,0,0,18,2,0,0.0,2018-03-01,Fine
29947,2018,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,18,0,8,0,10,4,0,0.0,2018-04-01,Fine
29948,2018,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,10,0,0,0,10,3,0,0.0,2018-05-01,Fine
29949,2018,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,10,0,7,0,3,5,0,20.0,2018-06-01,Fine
29950,2018,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,3,0,1,0,2,3,0,10.0,2018-07-01,Fine
29951,2018,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,2,20,12,0,10,7,0,20.0,2018-08-01,Fine
29952,2018,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,10,20,6,0,24,6,0,0.0,2018-09-01,Fine
29953,2018,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,24,0,5,0,19,8,0,10.0,2018-10-01,Fine
29954,2018,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,19,0,5,0,14,5,0,10.0,2018-11-01,Fine
29955,2018,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,14,10,12,0,12,7,0,10.0,2018-12-01,Fine
29956,2019,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,12,0,3,0,9,7,0,20.0,2019-01-01,Fine
29957,2019,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,9,10,10,0,9,8,0,20.0,2019-02-01,Fine
29958,2019,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,9,20,9,0,20,7,0,0.0,2019-03-01,Fine
29959,2019,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,20,0,3,0,17,7,0,10.0,2019-04-01,Fine
29960,2019,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,17,10,12,0,15,8,0,10.0,2019-05-01,Fine
29961,2019,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,15,0,10,0,5,8,0,20.0,2019-06-01,Fine
29962,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,5,20,11,0,14,11,0,10.0,2019-07-01,Fine
29963,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,14,10,1,0,23,7,0,0.0,2019-08-01,Fine
29964,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27137,23,0,6,0,17,6,0,10.0,2019-09-01,Fine
29966,2016,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,0,10,0,0,10,0,0,0.0,2016-09-01,Fine
29967,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,0,0,0,10,0,0,0.0,2016-10-01,Fine
29968,2016,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,0,5,0,5,2,0,0.0,2016-11-01,Fine
29969,2016,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,5,0,0,0,5,2,0,0.0,2016-12-01,Fine
29970,2017,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,5,0,0,0,5,2,0,0.0,2017-01-01,Fine
29971,2017,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,5,0,0,0,5,0,0,0.0,2017-02-01,Fine
29972,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,5,0,2,0,3,1,0,0.0,2017-03-01,Fine
29973,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,3,0,2,0,1,1,0,10.0,2017-04-01,Fine
29974,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,1,0,0,0,1,1,0,5.0,2017-05-01,Fine
29975,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,1,0,1,0,0,1,0,20.0,2017-06-01,Fine
29983,2018,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,0,10,0,0,10,0,0,0.0,2018-02-01,Fine
29984,2018,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,0,0,0,10,0,0,0.0,2018-03-01,Fine
29985,2018,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,0,4,0,6,1,0,0.0,2018-04-01,Fine
29986,2018,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,6,0,3,0,3,2,0,10.0,2018-05-01,Fine
29987,2018,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,3,0,0,0,3,2,0,20.0,2018-06-01,Fine
29988,2018,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,3,0,0,0,3,1,0,10.0,2018-07-01,Fine
29989,2018,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,3,20,11,0,12,4,0,5.0,2018-08-01,Fine
29990,2018,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,12,5,1,0,16,4,0,0.0,2018-09-01,Fine
29991,2018,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,16,0,4,0,12,5,0,5.0,2018-10-01,Fine
29992,2018,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,12,0,1,0,11,2,0,0.0,2018-11-01,Fine
29993,2018,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,11,5,3,0,13,3,0,0.0,2018-12-01,Fine
29994,2019,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,13,0,3,0,10,2,0,10.0,2019-01-01,Fine
29995,2019,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,0,2,0,8,3,0,5.0,2019-02-01,Fine
29996,2019,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,8,10,0,0,18,2,0,0.0,2019-03-01,Fine
29997,2019,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,18,0,3,0,15,2,0,0.0,2019-04-01,Fine
29998,2019,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,15,0,15,0,0,6,0,20.0,2019-05-01,Fine
29999,2019,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,0,0,0,0,0,6,0,20.0,2019-06-01,Fine
30000,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,0,20,10,0,10,8,0,10.0,2019-07-01,Fine
30001,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,10,10,7,0,13,6,0,10.0,2019-08-01,Fine
30002,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27138,13,10,4,0,19,7,0,10.0,2019-09-01,Fine
30004,2016,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,0,100,5,0,95,3,0,0.0,2016-09-01,Fine
30005,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,95,0,1,0,94,2,0,0.0,2016-10-01,Fine
30006,2016,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,94,0,3,0,91,3,0,0.0,2016-11-01,Fine
30007,2016,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,91,0,0,0,91,1,0,0.0,2016-12-01,Fine
30008,2017,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,91,0,0,0,91,1,0,0.0,2017-01-01,Fine
30009,2017,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,91,0,8,0,83,3,0,0.0,2017-02-01,Fine
30010,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,83,0,10,0,73,6,0,0.0,2017-03-01,Fine
30011,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,73,0,2,0,71,7,0,0.0,2017-04-01,Fine
30012,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,71,0,2,0,69,5,0,0.0,2017-05-01,Fine
30013,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,69,0,1,0,68,2,0,0.0,2017-06-01,Fine
30014,2017,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,68,0,5,0,63,3,0,0.0,2017-07-01,Fine
30015,2017,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,63,0,0,0,63,2,0,0.0,2017-08-01,Fine
30016,2017,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,63,0,0,0,63,2,0,0.0,2017-09-01,Fine
30017,2017,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,63,0,0,0,63,0,0,0.0,2017-10-01,Fine
30018,2017,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,63,0,22,0,41,7,0,0.0,2017-11-01,Fine
30019,2017,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,41,0,3,0,38,8,0,0.0,2017-12-01,Fine
30020,2018,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,0,0,38,8,0,0.0,2018-01-01,Fine
30021,2018,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,0,0,38,1,0,0.0,2018-02-01,Fine
30022,2018,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,0,0,38,0,0,0.0,2018-03-01,Fine
30023,2018,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,0,0,38,0,0,0.0,2018-04-01,Fine
30024,2018,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,0,0,38,0,0,0.0,2018-05-01,Fine
30025,2018,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,38,0,7,0,31,2,0,0.0,2018-06-01,Fine
30026,2018,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,31,0,2,0,29,3,0,0.0,2018-07-01,Fine
30027,2018,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,29,0,5,0,24,5,0,0.0,2018-08-01,Fine
30028,2018,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,24,0,8,0,16,5,0,0.0,2018-09-01,Fine
30029,2018,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,16,0,9,0,7,7,0,0.0,2018-10-01,Fine
30030,2018,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,7,0,7,0,0,8,0,0.0,2018-11-01,Fine
30031,2018,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,0,0,0,0,0,5,0,100.0,2018-12-01,Fine
30032,2019,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,0,0,0,0,0,2,0,100.0,2019-01-01,Fine
30034,2019,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,0,100,7,0,93,2,0,0.0,2019-03-01,Fine
30035,2019,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,93,0,14,0,79,7,0,0.0,2019-04-01,Fine
30036,2019,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,79,0,10,0,69,10,0,0.0,2019-05-01,Fine
30037,2019,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,69,0,2,0,67,9,0,0.0,2019-06-01,Fine
30038,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,67,0,6,0,61,6,0,0.0,2019-07-01,Fine
30039,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,61,0,7,0,54,5,0,0.0,2019-08-01,Fine
30040,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27134,54,0,5,0,49,6,0,0.0,2019-09-01,Fine
30042,2016,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,0,5,3,0,2,2,0,5.0,2016-09-01,Fine
30043,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,2,0,0,0,2,1,0,0.0,2016-10-01,Fine
30044,2016,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,2,2,0,0,4,1,0,0.0,2016-11-01,Fine
30045,2016,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2016-12-01,Fine
30046,2017,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2017-01-01,Fine
30047,2017,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2017-02-01,Fine
30048,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2017-03-01,Fine
30049,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2017-04-01,Fine
30050,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,0,0,4,0,0,0.0,2017-05-01,Fine
30051,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2015,AS27132,4,0,4,0,0,1,0,0.0,2017-06-01,Fine
30067,2016,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,0,1,0,0,1,1,0,0.0,2016-02-01,Fine
30068,2016,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2016-03-01,Fine
30069,2016,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,1,0,0,0,0,1.0,2016-04-01,Fine
30073,2016,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,0,2,0,0,2,0,0,0.0,2016-08-01,Fine
30074,2016,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,2,0,1,0,1,0,0,1.0,2016-09-01,Fine
30075,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,1,0,0,1,0,30.0,2016-10-01,Fine
30076,2016,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,0,0,0,0,0,1,0,2.0,2016-11-01,Fine
30080,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,0,1,0,0,1,0,0,0.0,2017-03-01,Fine
30081,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-04-01,Fine
30082,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-05-01,Fine
30083,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-06-01,Fine
30084,2017,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-07-01,Fine
30085,2017,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-08-01,Fine
30086,2017,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-09-01,Fine
30087,2017,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-10-01,Fine
30088,2017,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-11-01,Fine
30089,2017,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2017-12-01,Fine
30090,2018,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-01-01,Fine
30091,2018,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-02-01,Fine
30092,2018,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-03-01,Fine
30093,2018,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-04-01,Fine
30094,2018,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-05-01,Fine
30095,2018,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,0,0,1,0,0,0.0,2018-06-01,Fine
30096,2018,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,1,0,1,0,0,0,0,0.0,2018-07-01,Fine
30099,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,0,10,0,0,10,0,0,0.0,2019-07-01,Fine
30100,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,10,0,0,0,10,0,0,0.0,2019-08-01,Fine
30101,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27137,10,0,0,0,10,0,0,0.0,2019-09-01,Fine
30110,2016,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,0,1,1,0,0,0,0,20.0,2016-10-01,Fine
30115,2017,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,0,20,1,0,19,0,0,0.0,2017-03-01,Fine
30116,2017,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,19,0,1,0,18,1,0,0.0,2017-04-01,Fine
30117,2017,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,18,0,7,0,11,3,0,10.0,2017-05-01,Fine
30118,2017,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,11,0,3,0,8,4,0,0.0,2017-06-01,Fine
30119,2017,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,0,0,8,3,0,0.0,2017-07-01,Fine
30120,2017,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,3,0,5,2,0,30.0,2017-08-01,Fine
30121,2017,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,5,0,3,0,2,2,0,10.0,2017-09-01,Fine
30122,2017,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,2,0,1,0,1,2,0,20.0,2017-10-01,Fine
30123,2017,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,1,0,0,0,1,1,0,15.0,2017-11-01,Fine
30124,2017,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,1,0,1,0,0,1,0,10.0,2017-12-01,Fine
30126,2018,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,0,10,5,0,5,2,0,30.0,2018-02-01,Fine
30127,2018,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,5,30,5,0,30,3,0,0.0,2018-03-01,Fine
30128,2018,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,30,0,0,0,30,3,0,0.0,2018-04-01,Fine
30129,2018,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,30,0,1,0,29,2,0,0.0,2018-05-01,Fine
30130,2018,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,29,0,5,0,24,2,0,0.0,2018-06-01,Fine
30131,2018,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,24,0,1,0,23,2,0,0.0,2018-07-01,Fine
30132,2018,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,2,0,0.0,2018-08-01,Fine
30133,2018,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,0,0,0.0,2018-09-01,Fine
30134,2018,10,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,0,0,0.0,2018-10-01,Fine
30135,2018,11,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,0,0,0.0,2018-11-01,Fine
30136,2018,12,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,0,0,0.0,2018-12-01,Fine
30137,2019,1,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,0,0,23,0,0,0.0,2019-01-01,Fine
30138,2019,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,23,0,5,0,18,2,0,0.0,2019-02-01,Fine
30139,2019,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,18,0,5,0,13,3,0,0.0,2019-03-01,Fine
30140,2019,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,13,0,0,0,13,3,0,0.0,2019-04-01,Fine
30141,2019,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,13,0,5,0,8,3,0,0.0,2019-05-01,Fine
30142,2019,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,0,0,8,2,0,0.0,2019-06-01,Fine
30143,2019,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,0,0,8,2,0,0.0,2019-07-01,Fine
30144,2019,8,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,0,0,8,0,0,0.0,2019-08-01,Fine
30145,2019,9,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27138,8,0,0,0,8,0,0,0.0,2019-09-01,Fine
30146,2016,2,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,0,0,14,89,75,14,0,0.0,2016-02-01,Fine
30147,2016,3,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,75,0,40,0,35,27,0,0.0,2016-03-01,Fine
30148,2016,4,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,35,0,9,0,26,21,0,20.0,2016-04-01,Fine
30149,2016,5,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,26,0,16,0,10,22,0,20.0,2016-05-01,Fine
30150,2016,6,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,10,20,5,0,25,10,0,10.0,2016-06-01,Fine
30151,2016,7,GBOKLE-NAWA-SAN PEDRO,SOUBRE,C2050,AS27000,25,0,11,0,14,11,0,0.0,2016-07-01,Fine
